c_d_dep,departamento,c_d_mun,municipio,grupo_de_cultivo,subgrupo_de_cultivo,cultivo,desagregaci_n_regional_y,a_o,periodo,rea_sembrada_ha,rea_cosechada_ha,producci_n_t,rendimiento_t_ha,estado_fisico_produccion,nombre_cientifico,ciclo_de_cultivo,c_digo_dane_departamento,c_digo_dane_municipio,grupo_cultivo,subgrupo,desagregaci_n_cultivo,rea_sembrada,rea_cosechada,producci_n,rendimiento,ciclo_del_cultivo,estado_f_sico_del_cultivo,c_digo_del_cultivo,nombre_cient_fico_del_cultivo
,Nariño,,Linares,,,Café,,2022,2022,,,,,,,,52,52411,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,634.77,518.57,782.99,1.51,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Linares,,,Café,,2023,2023,,,,,,,,52,52411,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,622.96,515.85,544.18,1.05,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Linares,,,Café,,2024,2024,,,,,,,,52,52411,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,608.90,463.52,590.93,1.27,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Los Andes,,,Café,,2019,2019,,,,,,,,52,52418,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,663.00,538.00,704.00,1.31,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Los Andes,,,Café,,2020,2020,,,,,,,,52,52418,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,651.00,569.00,275.20,0.48,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Los Andes,,,Café,,2021,2021,,,,,,,,52,52418,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,556.72,497.20,343.07,0.69,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Los Andes,,,Café,,2022,2022,,,,,,,,52,52418,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,516.83,448.76,201.77,0.45,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Los Andes,,,Café,,2023,2023,,,,,,,,52,52418,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,539.98,447.15,316.37,0.71,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Los Andes,,,Café,,2024,2024,,,,,,,,52,52418,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,473.36,354.73,316.13,0.89,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Mallama,,,Café,,2019,2019,,,,,,,,52,52435,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,46.00,40.00,51.00,1.27,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Mallama,,,Café,,2020,2020,,,,,,,,52,52435,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,45.00,39.00,47.00,1.21,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Mallama,,,Café,,2021,2021,,,,,,,,52,52435,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,43.81,34.98,31.83,0.91,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Mallama,,,Café,,2022,2022,,,,,,,,52,52435,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,46.49,39.64,19.85,0.50,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Mallama,,,Café,,2023,2023,,,,,,,,52,52435,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,46.17,40.13,20.32,0.51,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Mallama,,,Café,,2024,2024,,,,,,,,52,52435,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,48.56,43.02,27.16,0.63,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Policarpa,,,Café,,2019,2019,,,,,,,,52,52540,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,273.00,208.00,259.00,1.25,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Policarpa,,,Café,,2020,2020,,,,,,,,52,52540,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,272.00,211.00,243.00,1.15,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Policarpa,,,Café,,2021,2021,,,,,,,,52,52540,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,252.06,212.35,212.35,1.00,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Policarpa,,,Café,,2022,2022,,,,,,,,52,52540,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,269.73,205.97,228.38,1.11,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Policarpa,,,Café,,2023,2023,,,,,,,,52,52540,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,285.36,217.17,178.89,0.82,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Policarpa,,,Café,,2024,2024,,,,,,,,52,52540,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,282.78,191.29,213.09,1.11,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Providencia,,,Café,,2019,2019,,,,,,,,52,52565,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,95.53,78.01,58.35,0.75,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Providencia,,,Café,,2020,2020,,,,,,,,52,52565,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,95.00,84.00,102.00,1.21,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Providencia,,,Café,,2021,2021,,,,,,,,52,52565,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,98.81,86.12,93.87,1.09,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Providencia,,,Café,,2022,2022,,,,,,,,52,52565,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,103.62,84.03,89.53,1.07,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Providencia,,,Café,,2023,2023,,,,,,,,52,52565,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,108.16,91.61,99.67,1.09,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Providencia,,,Café,,2024,2024,,,,,,,,52,52565,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,114.04,98.91,134.66,1.36,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Ricaurte,,,Café,,2019,2019,,,,,,,,52,52612,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,2.00,2.00,2.00,1.00,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Ricaurte,,,Café,,2020,2020,,,,,,,,52,52612,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,2.00,2.00,2.00,1.00,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Ricaurte,,,Café,,2021,2021,,,,,,,,52,52612,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1.42,1.09,0.99,0.91,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Ricaurte,,,Café,,2022,2022,,,,,,,,52,52612,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1.42,1.09,0.54,0.50,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Ricaurte,,,Café,,2023,2023,,,,,,,,52,52612,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1.42,1.42,0.47,0.33,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Ricaurte,,,Café,,2024,2024,,,,,,,,52,52612,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,2.35,1.42,0.88,0.62,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Samaniego,,,Café,,2019,2019,,,,,,,,52,52678,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1518.00,1291.00,1679.00,1.30,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Samaniego,,,Café,,2020,2020,,,,,,,,52,52678,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1505.00,1352.00,1624.00,1.20,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Samaniego,,,Café,,2021,2021,,,,,,,,52,52678,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1481.27,1342.50,1463.32,1.09,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Samaniego,,,Café,,2022,2022,,,,,,,,52,52678,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1468.60,1254.81,138.72,0.11,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Samaniego,,,Café,,2023,2023,,,,,,,,52,52678,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1476.06,1242.16,921.57,0.74,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Samaniego,,,Café,,2024,2024,,,,,,,,52,52678,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1424.80,1140.51,1157.55,1.01,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Sandoná,,,Café,,2019,2019,,,,,,,,52,52683,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1287.00,1059.00,1396.00,1.32,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Sandoná,,,Café,,2020,2020,,,,,,,,52,52683,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1270.00,1073.00,1308.00,1.22,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Sandoná,,,Café,,2021,2021,,,,,,,,52,52683,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1234.04,1025.95,707.91,0.69,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Sandoná,,,Café,,2022,2022,,,,,,,,52,52683,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1221.35,940.62,745.40,0.79,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Sandoná,,,Café,,2023,2023,,,,,,,,52,52683,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1235.15,971.22,658.05,0.68,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Sandoná,,,Café,,2024,2024,,,,,,,,52,52683,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1236.45,973.98,819.76,0.84,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,San Bernardo,,,Café,,2019,2019,,,,,,,,52,52685,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,341.93,286.31,343.90,1.20,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,San Bernardo,,,Café,,2020,2020,,,,,,,,52,52685,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,258.00,211.00,245.00,1.16,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,San Bernardo,,,Café,,2021,2021,,,,,,,,52,52685,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,306.86,247.50,378.68,1.53,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,San Bernardo,,,Café,,2022,2022,,,,,,,,52,52685,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,352.79,265.93,308.06,1.16,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,San Bernardo,,,Café,,2023,2023,,,,,,,,52,52685,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,378.35,299.57,269.76,0.90,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,San Bernardo,,,Café,,2024,2024,,,,,,,,52,52685,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,394.50,324.95,361.99,1.11,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,San Lorenzo,,,Café,,2019,2019,,,,,,,,52,52687,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,3351.00,2861.00,3719.00,1.30,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,San Lorenzo,,,Café,,2020,2020,,,,,,,,52,52687,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,3341.00,2948.00,3543.00,1.20,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,San Lorenzo,,,Café,,2021,2021,,,,,,,,52,52687,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,3377.18,3012.05,3012.05,1.00,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,San Lorenzo,,,Café,,2022,2022,,,,,,,,52,52687,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,3464.58,2930.48,2549.91,0.87,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,San Lorenzo,,,Café,,2023,2023,,,,,,,,52,52687,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,3496.03,2902.61,2543.06,0.88,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,San Lorenzo,,,Café,,2024,2024,,,,,,,,52,52687,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,3466.13,2798.54,3048.17,1.09,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,San Pablo,,,Café,,2019,2019,,,,,,,,52,52693,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1202.00,1001.00,1290.00,1.29,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,San Pablo,,,Café,,2020,2020,,,,,,,,52,52693,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1177.00,1003.00,1194.00,1.19,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,San Pablo,,,Café,,2021,2021,,,,,,,,52,52693,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1188.34,1007.82,1531.89,1.52,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,San Pablo,,,Café,,2022,2022,,,,,,,,52,52693,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1234.11,989.38,1329.38,1.34,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,San Pablo,,,Café,,2023,2023,,,,,,,,52,52693,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1264.58,1026.44,1029.85,1.00,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,San Pablo,,,Café,,2024,2024,,,,,,,,52,52693,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1277.12,1026.99,1273.47,1.24,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,San Pedro de Cartago,,,Café,,2019,2019,,,,,,,,52,52694,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,691.29,554.12,599.58,1.08,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,San Pedro de Cartago,,,Café,,2020,2020,,,,,,,,52,52694,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,686.00,636.00,763.20,1.20,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,San Pedro de Cartago,,,Café,,2021,2021,,,,,,,,52,52694,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,715.54,642.02,616.34,0.96,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,San Pedro de Cartago,,,Café,,2022,2022,,,,,,,,52,52694,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,728.45,623.73,485.14,0.78,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,San Pedro de Cartago,,,Café,,2023,2023,,,,,,,,52,52694,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,739.78,636.63,463.63,0.73,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,San Pedro de Cartago,,,Café,,2024,2024,,,,,,,,52,52694,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,748.48,634.55,549.77,0.87,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Santacruz,,,Café,,2019,2019,,,,,,,,52,52699,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,144.55,123.96,166.89,1.35,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Santacruz,,,Café,,2020,2020,,,,,,,,52,52699,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,144.00,136.00,163.00,1.20,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Santacruz,,,Café,,2021,2021,,,,,,,,52,52699,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,142.04,124.88,136.12,1.09,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Santacruz,,,Café,,2022,2022,,,,,,,,52,52699,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,148.50,124.54,104.55,0.84,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Santacruz,,,Café,,2023,2023,,,,,,,,52,52699,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,159.84,133.58,123.30,0.92,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Santacruz,,,Café,,2024,2024,,,,,,,,52,52699,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,166.29,138.02,157.17,1.14,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Taminango,,,Café,,2019,2019,,,,,,,,52,52786,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1665.00,1334.00,1759.00,1.32,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Taminango,,,Café,,2020,2020,,,,,,,,52,52786,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1665.00,1463.00,1782.00,1.22,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Taminango,,,Café,,2021,2021,,,,,,,,52,52786,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1665.81,1461.87,1725.01,1.18,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Taminango,,,Café,,2022,2022,,,,,,,,52,52786,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1683.88,1375.46,1507.49,1.10,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Taminango,,,Café,,2023,2023,,,,,,,,52,52786,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1720.14,1384.59,1417.16,1.02,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Taminango,,,Café,,2024,2024,,,,,,,,52,52786,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,1714.41,1336.97,1489.32,1.11,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Tangua,,,Café,,2019,2019,,,,,,,,52,52788,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,110.00,85.00,54.50,0.64,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Tangua,,,Café,,2020,2020,,,,,,,,52,52788,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,105.00,92.00,21.60,0.23,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Tangua,,,Café,,2021,2021,,,,,,,,52,52788,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,105.42,92.66,109.34,1.18,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Tangua,,,Café,,2022,2022,,,,,,,,52,52788,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,127.05,96.15,75.82,0.79,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Tangua,,,Café,,2023,2023,,,,,,,,52,52788,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,146.30,104.41,92.35,0.88,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Tangua,,,Café,,2024,2024,,,,,,,,52,52788,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,158.82,109.53,119.30,1.09,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Túquerres,,,Café,,2019,2019,,,,,,,,52,52838,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,47.68,34.34,48.59,1.41,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Túquerres,,,Café,,2020,2020,,,,,,,,52,52838,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,48.00,38.00,46.00,1.21,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Túquerres,,,Café,,2021,2021,,,,,,,,52,52838,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,49.21,45.64,41.53,0.91,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Túquerres,,,Café,,2022,2022,,,,,,,,52,52838,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,58.54,53.02,24.44,0.46,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Túquerres,,,Café,,2023,2023,,,,,,,,52,52838,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,66.00,58.20,16.19,0.28,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Túquerres,,,Café,,2024,2024,,,,,,,,52,52838,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,76.28,62.48,21.65,0.35,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Yacuanquer,,,Café,,2019,2019,,,,,,,,52,52885,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,466.00,371.00,483.00,1.30,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Yacuanquer,,,Café,,2020,2020,,,,,,,,52,52885,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,469.00,401.00,482.00,1.20,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Yacuanquer,,,Café,,2021,2021,,,,,,,,52,52885,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,488.60,415.92,415.92,1.00,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Yacuanquer,,,Café,,2022,2022,,,,,,,,52,52885,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,518.97,405.27,403.31,1.00,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Yacuanquer,,,Café,,2023,2023,,,,,,,,52,52885,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,540.08,431.52,355.02,0.82,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
,Nariño,,Yacuanquer,,,Café,,2024,2024,,,,,,,,52,52885,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,550.99,464.81,471.75,1.01,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
